day,time_bin,product,volume
1,520000,VELVETFRUIT_EXTRACT,39
1,520000,VEV_4000,3
1,520000,VEV_5400,4
1,520000,VEV_5500,4
1,520000,VEV_6000,4
1,520000,VEV_6500,4
1,530000,HYDROGEL_PACK,28
1,530000,VELVETFRUIT_EXTRACT,19
1,540000,HYDROGEL_PACK,6
1,540000,VELVETFRUIT_EXTRACT,29
1,540000,VEV_4000,2
1,540000,VEV_5400,9
1,540000,VEV_6000,9
1,540000,VEV_6500,9
1,550000,HYDROGEL_PACK,8
1,550000,VELVETFRUIT_EXTRACT,20
1,550000,VEV_4000,9
1,550000,VEV_5300,4
1,550000,VEV_5500,4
1,550000,VEV_6000,4
1,550000,VEV_6500,4
1,560000,HYDROGEL_PACK,11
1,560000,VELVETFRUIT_EXTRACT,40
1,560000,VEV_4000,4
1,560000,VEV_5200,2
1,560000,VEV_5300,6
1,560000,VEV_5400,8
1,560000,VEV_5500,8
1,560000,VEV_6000,8
1,560000,VEV_6500,8
1,570000,HYDROGEL_PACK,9
1,570000,VELVETFRUIT_EXTRACT,33
1,570000,VEV_4000,2
1,570000,VEV_5400,2
1,570000,VEV_5500,7
1,570000,VEV_6000,7
1,570000,VEV_6500,7
1,580000,HYDROGEL_PACK,4
1,580000,VELVETFRUIT_EXTRACT,41
1,580000,VEV_4000,3
1,580000,VEV_5300,4
1,580000,VEV_5400,4
1,580000,VEV_5500,4
1,580000,VEV_6000,4
1,580000,VEV_6500,4
1,590000,HYDROGEL_PACK,4
1,590000,VELVETFRUIT_EXTRACT,23
1,590000,VEV_4000,1
1,600000,HYDROGEL_PACK,16
1,600000,VELVETFRUIT_EXTRACT,36
1,600000,VEV_4000,5
1,600000,VEV_5300,5
1,600000,VEV_5400,5
1,600000,VEV_5500,5
1,600000,VEV_6000,5
1,600000,VEV_6500,5
1,610000,HYDROGEL_PACK,4
1,610000,VELVETFRUIT_EXTRACT,45
1,610000,VEV_5300,4
1,610000,VEV_5400,4
1,610000,VEV_5500,4
1,610000,VEV_6000,4
1,610000,VEV_6500,4
1,620000,HYDROGEL_PACK,4
1,620000,VELVETFRUIT_EXTRACT,44
1,620000,VEV_4000,4
1,620000,VEV_5200,2
1,620000,VEV_5300,2
1,620000,VEV_5400,2
1,620000,VEV_5500,2
1,620000,VEV_6000,2
1,620000,VEV_6500,2
1,630000,HYDROGEL_PACK,14
1,630000,VELVETFRUIT_EXTRACT,26
1,630000,VEV_4000,3
1,630000,VEV_5200,4
1,630000,VEV_5300,4
1,630000,VEV_5400,3
1,630000,VEV_5500,4
1,630000,VEV_6000,7
1,630000,VEV_6500,7
1,640000,HYDROGEL_PACK,24
1,640000,VELVETFRUIT_EXTRACT,18
1,640000,VEV_4000,6
1,640000,VEV_5200,4
1,640000,VEV_5300,4
1,640000,VEV_5400,4
1,640000,VEV_5500,4
1,640000,VEV_6000,4
1,640000,VEV_6500,4
1,650000,HYDROGEL_PACK,13
1,650000,VELVETFRUIT_EXTRACT,40
1,650000,VEV_5400,2
1,650000,VEV_5500,2
1,650000,VEV_6000,2
1,650000,VEV_6500,2
1,660000,HYDROGEL_PACK,13
1,660000,VELVETFRUIT_EXTRACT,20
1,670000,HYDROGEL_PACK,4
1,670000,VELVETFRUIT_EXTRACT,6
1,670000,VEV_4000,4
1,670000,VEV_5300,3
1,670000,VEV_5400,3
1,670000,VEV_5500,3
1,670000,VEV_6000,3
1,670000,VEV_6500,3
1,680000,HYDROGEL_PACK,9
1,680000,VELVETFRUIT_EXTRACT,17
1,680000,VEV_4000,6
1,680000,VEV_5400,5
1,680000,VEV_5500,5
1,680000,VEV_6000,5
1,680000,VEV_6500,5
1,690000,HYDROGEL_PACK,30
1,690000,VELVETFRUIT_EXTRACT,16
1,690000,VEV_4000,3
1,700000,HYDROGEL_PACK,19
1,700000,VELVETFRUIT_EXTRACT,27
1,700000,VEV_5400,7
1,700000,VEV_5500,7
1,700000,VEV_6000,7
1,700000,VEV_6500,7
1,710000,HYDROGEL_PACK,3
1,710000,VELVETFRUIT_EXTRACT,26
1,710000,VEV_4000,2
1,710000,VEV_5300,5
1,710000,VEV_5400,10
1,710000,VEV_5500,10
1,710000,VEV_6000,10
1,710000,VEV_6500,10
1,720000,HYDROGEL_PACK,21
1,720000,VELVETFRUIT_EXTRACT,41
1,720000,VEV_4000,3
1,720000,VEV_5300,6
1,720000,VEV_5400,6
1,720000,VEV_5500,6
1,720000,VEV_6000,6
1,720000,VEV_6500,6
1,730000,HYDROGEL_PACK,12
1,730000,VELVETFRUIT_EXTRACT,4
1,730000,VEV_4000,2
1,730000,VEV_5400,4
1,730000,VEV_5500,4
1,730000,VEV_6000,4
1,730000,VEV_6500,4
1,740000,HYDROGEL_PACK,12
1,740000,VELVETFRUIT_EXTRACT,10
1,740000,VEV_4000,12
1,740000,VEV_5400,8
1,740000,VEV_5500,8
1,740000,VEV_6000,8
1,740000,VEV_6500,8
1,750000,HYDROGEL_PACK,11
1,750000,VELVETFRUIT_EXTRACT,14
1,750000,VEV_4000,5
1,750000,VEV_5400,3
1,750000,VEV_5500,3
1,750000,VEV_6000,3
1,750000,VEV_6500,3
1,760000,HYDROGEL_PACK,21
1,760000,VELVETFRUIT_EXTRACT,20
1,760000,VEV_4000,4
1,760000,VEV_5400,2
1,760000,VEV_5500,2
1,760000,VEV_6000,2
1,760000,VEV_6500,2
1,770000,HYDROGEL_PACK,11
1,770000,VELVETFRUIT_EXTRACT,32
1,770000,VEV_4000,4
1,780000,HYDROGEL_PACK,34
1,780000,VELVETFRUIT_EXTRACT,10
1,780000,VEV_4000,7
1,780000,VEV_5400,3
1,780000,VEV_5500,3
1,780000,VEV_6000,3
1,780000,VEV_6500,3
1,790000,HYDROGEL_PACK,13
1,790000,VELVETFRUIT_EXTRACT,36
1,790000,VEV_5400,4
1,790000,VEV_5500,4
1,790000,VEV_6000,4
1,790000,VEV_6500,4
1,800000,HYDROGEL_PACK,18
1,800000,VELVETFRUIT_EXTRACT,12
1,800000,VEV_4000,3
1,800000,VEV_5300,6
1,800000,VEV_5400,5
1,800000,VEV_5500,8
1,800000,VEV_6000,8
1,800000,VEV_6500,8
1,810000,HYDROGEL_PACK,12
1,810000,VELVETFRUIT_EXTRACT,43
1,810000,VEV_5300,4
1,810000,VEV_5400,4
1,810000,VEV_5500,7
1,810000,VEV_6000,7
1,810000,VEV_6500,7
1,820000,HYDROGEL_PACK,6
1,820000,VELVETFRUIT_EXTRACT,34
1,820000,VEV_4000,2
1,820000,VEV_5500,5
1,820000,VEV_6000,5
1,820000,VEV_6500,5
1,830000,HYDROGEL_PACK,8
1,830000,VELVETFRUIT_EXTRACT,49
1,840000,HYDROGEL_PACK,23
1,840000,VELVETFRUIT_EXTRACT,23
1,840000,VEV_4000,4
1,840000,VEV_5300,5
1,840000,VEV_5500,5
1,840000,VEV_6000,5
1,840000,VEV_6500,5
1,850000,HYDROGEL_PACK,12
1,850000,VELVETFRUIT_EXTRACT,32
1,850000,VEV_4000,3
1,850000,VEV_5400,3
1,850000,VEV_5500,3
1,850000,VEV_6000,3
1,850000,VEV_6500,3
1,860000,HYDROGEL_PACK,19
1,860000,VELVETFRUIT_EXTRACT,21
1,860000,VEV_4000,2
1,860000,VEV_5400,5
1,860000,VEV_5500,7
1,860000,VEV_6000,7
1,860000,VEV_6500,7
1,870000,HYDROGEL_PACK,15
1,870000,VELVETFRUIT_EXTRACT,52
1,870000,VEV_4000,6
1,880000,HYDROGEL_PACK,2
1,880000,VELVETFRUIT_EXTRACT,49
1,880000,VEV_4000,6
1,890000,HYDROGEL_PACK,20
1,890000,VELVETFRUIT_EXTRACT,23
1,900000,HYDROGEL_PACK,15
1,900000,VELVETFRUIT_EXTRACT,30
1,900000,VEV_4000,5
1,900000,VEV_5400,4
1,900000,VEV_5500,4
1,900000,VEV_6000,4
1,900000,VEV_6500,4
1,910000,HYDROGEL_PACK,25
1,910000,VELVETFRUIT_EXTRACT,26
1,910000,VEV_4000,2
1,920000,HYDROGEL_PACK,31
1,920000,VELVETFRUIT_EXTRACT,6
1,920000,VEV_4000,5
1,920000,VEV_5400,4
1,920000,VEV_5500,7
1,920000,VEV_6000,7
1,920000,VEV_6500,7
1,930000,HYDROGEL_PACK,30
1,930000,VELVETFRUIT_EXTRACT,22
1,930000,VEV_4000,3
1,930000,VEV_5400,4
1,930000,VEV_5500,4
1,930000,VEV_6000,4
1,930000,VEV_6500,4
1,940000,HYDROGEL_PACK,3
1,940000,VELVETFRUIT_EXTRACT,31
1,940000,VEV_5300,4
1,940000,VEV_5400,8
1,940000,VEV_5500,8
1,940000,VEV_6000,8
1,940000,VEV_6500,8
1,950000,HYDROGEL_PACK,29
1,950000,VELVETFRUIT_EXTRACT,6
1,950000,VEV_4000,2
1,950000,VEV_5400,5
1,950000,VEV_5500,5
1,950000,VEV_6000,5
1,950000,VEV_6500,5
1,960000,HYDROGEL_PACK,17
1,960000,VELVETFRUIT_EXTRACT,25
1,960000,VEV_4000,2
1,970000,HYDROGEL_PACK,10
1,970000,VELVETFRUIT_EXTRACT,14
1,970000,VEV_4000,3
1,980000,HYDROGEL_PACK,28
1,980000,VELVETFRUIT_EXTRACT,46
1,980000,VEV_5200,5
1,980000,VEV_5300,5
1,980000,VEV_5400,5
1,980000,VEV_5500,5
1,980000,VEV_6000,5
1,980000,VEV_6500,5
1,990000,VELVETFRUIT_EXTRACT,11
1,990000,VEV_4000,5
1,990000,VEV_5400,5
1,990000,VEV_6000,5
1,990000,VEV_6500,5
2,0,VELVETFRUIT_EXTRACT,37
2,0,VEV_4000,4
2,10000,HYDROGEL_PACK,18
2,10000,VELVETFRUIT_EXTRACT,24
2,10000,VEV_5400,3
2,10000,VEV_5500,3
2,10000,VEV_6000,3
2,10000,VEV_6500,3
2,20000,HYDROGEL_PACK,4
2,20000,VELVETFRUIT_EXTRACT,16
2,20000,VEV_5300,5
2,20000,VEV_5400,9
2,20000,VEV_5500,9
2,20000,VEV_6000,9
2,20000,VEV_6500,9
2,30000,VELVETFRUIT_EXTRACT,33
2,30000,VEV_4000,3
2,40000,HYDROGEL_PACK,20
2,40000,VELVETFRUIT_EXTRACT,63
2,40000,VEV_5400,11
2,40000,VEV_5500,11
2,40000,VEV_6000,11
2,40000,VEV_6500,11
2,50000,HYDROGEL_PACK,6
2,50000,VELVETFRUIT_EXTRACT,26
2,50000,VEV_4000,3
2,50000,VEV_5500,5
2,50000,VEV_6000,5
2,50000,VEV_6500,5
2,60000,HYDROGEL_PACK,5
2,60000,VELVETFRUIT_EXTRACT,7
2,60000,VEV_4000,3
2,70000,HYDROGEL_PACK,13
2,70000,VELVETFRUIT_EXTRACT,31
2,70000,VEV_5300,9
2,70000,VEV_5400,9
2,70000,VEV_5500,9
2,70000,VEV_6000,9
2,70000,VEV_6500,9
2,80000,HYDROGEL_PACK,2
2,80000,VELVETFRUIT_EXTRACT,37
2,80000,VEV_4000,1
2,90000,HYDROGEL_PACK,7
2,90000,VELVETFRUIT_EXTRACT,32
2,90000,VEV_4000,1
2,100000,HYDROGEL_PACK,14
2,100000,VELVETFRUIT_EXTRACT,27
2,100000,VEV_4000,5
2,100000,VEV_5300,5
2,100000,VEV_5400,2
2,100000,VEV_5500,7
2,100000,VEV_6000,7
2,100000,VEV_6500,7
2,110000,HYDROGEL_PACK,5
2,110000,VELVETFRUIT_EXTRACT,28
2,110000,VEV_4000,6
2,120000,HYDROGEL_PACK,9
2,120000,VELVETFRUIT_EXTRACT,27
2,120000,VEV_5300,4
2,120000,VEV_5400,4
2,120000,VEV_5500,4
2,120000,VEV_6000,4
2,120000,VEV_6500,4
2,130000,HYDROGEL_PACK,3
2,130000,VELVETFRUIT_EXTRACT,37
2,140000,HYDROGEL_PACK,15
2,140000,VELVETFRUIT_EXTRACT,33
2,140000,VEV_4000,3
2,150000,HYDROGEL_PACK,22
2,150000,VELVETFRUIT_EXTRACT,55
2,150000,VEV_4000,6
2,160000,HYDROGEL_PACK,17
2,160000,VELVETFRUIT_EXTRACT,25
2,160000,VEV_4000,6
2,160000,VEV_5300,3
2,160000,VEV_5400,3
2,160000,VEV_5500,3
2,160000,VEV_6000,3
2,160000,VEV_6500,3
2,170000,HYDROGEL_PACK,10
2,170000,VELVETFRUIT_EXTRACT,43
2,170000,VEV_5400,5
2,170000,VEV_5500,5
2,170000,VEV_6000,5
2,170000,VEV_6500,5
2,180000,HYDROGEL_PACK,5
2,180000,VELVETFRUIT_EXTRACT,14
2,180000,VEV_5300,4
2,180000,VEV_5400,4
2,180000,VEV_5500,4
2,180000,VEV_6000,4
2,180000,VEV_6500,4
2,190000,HYDROGEL_PACK,9
2,190000,VELVETFRUIT_EXTRACT,36
2,190000,VEV_4000,7
2,200000,HYDROGEL_PACK,11
2,200000,VELVETFRUIT_EXTRACT,40
2,200000,VEV_4000,3
2,200000,VEV_5300,5
2,200000,VEV_5400,5
2,200000,VEV_5500,5
2,200000,VEV_6000,5
2,200000,VEV_6500,5
2,210000,HYDROGEL_PACK,4
2,210000,VELVETFRUIT_EXTRACT,31
2,210000,VEV_4000,2
2,220000,HYDROGEL_PACK,10
2,220000,VELVETFRUIT_EXTRACT,17
2,220000,VEV_5300,5
2,220000,VEV_5400,5
2,220000,VEV_5500,5
2,220000,VEV_6000,5
2,220000,VEV_6500,5
2,230000,HYDROGEL_PACK,24
2,230000,VELVETFRUIT_EXTRACT,35
2,230000,VEV_4000,2
2,230000,VEV_5400,2
2,230000,VEV_5500,2
2,230000,VEV_6000,2
2,230000,VEV_6500,2
2,240000,HYDROGEL_PACK,4
2,240000,VELVETFRUIT_EXTRACT,16
2,240000,VEV_4000,5
2,250000,HYDROGEL_PACK,9
2,250000,VELVETFRUIT_EXTRACT,19
2,250000,VEV_5400,3
2,250000,VEV_5500,3
2,250000,VEV_6000,3
2,250000,VEV_6500,3
2,260000,HYDROGEL_PACK,19
2,260000,VELVETFRUIT_EXTRACT,38
2,260000,VEV_4000,2
2,260000,VEV_5400,4
2,260000,VEV_5500,4
2,260000,VEV_6000,4
2,260000,VEV_6500,4
2,270000,HYDROGEL_PACK,40
2,270000,VELVETFRUIT_EXTRACT,33
2,270000,VEV_4000,7
2,270000,VEV_5400,5
2,270000,VEV_5500,8
2,270000,VEV_6000,8
2,270000,VEV_6500,8
2,280000,HYDROGEL_PACK,20
2,280000,VELVETFRUIT_EXTRACT,50
2,280000,VEV_4000,4
2,280000,VEV_5300,2
2,280000,VEV_5400,6
2,280000,VEV_5500,6
2,280000,VEV_6000,6
2,280000,VEV_6500,6
2,290000,HYDROGEL_PACK,12
2,290000,VELVETFRUIT_EXTRACT,30
2,290000,VEV_4000,2
2,290000,VEV_5400,2
2,290000,VEV_5500,2
2,290000,VEV_6000,2
2,290000,VEV_6500,2
2,300000,HYDROGEL_PACK,17
2,300000,VELVETFRUIT_EXTRACT,27
2,300000,VEV_4000,5
2,310000,HYDROGEL_PACK,15
2,310000,VELVETFRUIT_EXTRACT,21
2,310000,VEV_4000,1
2,310000,VEV_5400,6
2,310000,VEV_5500,6
2,310000,VEV_6000,6
2,310000,VEV_6500,6
2,320000,HYDROGEL_PACK,2
2,320000,VELVETFRUIT_EXTRACT,36
2,320000,VEV_4000,5
2,320000,VEV_5300,9
2,320000,VEV_5400,9
2,320000,VEV_5500,9
2,320000,VEV_6000,9
2,320000,VEV_6500,9
2,330000,HYDROGEL_PACK,7
2,330000,VELVETFRUIT_EXTRACT,47
2,340000,HYDROGEL_PACK,22
2,340000,VELVETFRUIT_EXTRACT,16
2,340000,VEV_4000,3
2,340000,VEV_5400,8
2,340000,VEV_5500,8
2,340000,VEV_6000,8
2,340000,VEV_6500,8
2,350000,HYDROGEL_PACK,11
2,350000,VELVETFRUIT_EXTRACT,49
2,350000,VEV_5300,6
2,350000,VEV_5400,6
2,350000,VEV_5500,6
2,350000,VEV_6000,6
2,350000,VEV_6500,6
2,360000,HYDROGEL_PACK,4
2,360000,VELVETFRUIT_EXTRACT,33
2,360000,VEV_4000,3
2,360000,VEV_5300,9
2,360000,VEV_5400,4
2,360000,VEV_5500,9
2,360000,VEV_6000,9
2,360000,VEV_6500,9
2,370000,VELVETFRUIT_EXTRACT,29
2,370000,VEV_4000,7
2,370000,VEV_5400,5
2,370000,VEV_5500,9
2,370000,VEV_6000,9
2,370000,VEV_6500,9
2,380000,HYDROGEL_PACK,12
2,380000,VELVETFRUIT_EXTRACT,27
2,380000,VEV_4000,3
2,380000,VEV_5300,2
2,380000,VEV_5400,2
2,380000,VEV_5500,2
2,380000,VEV_6000,2
2,380000,VEV_6500,2
2,390000,HYDROGEL_PACK,20
2,390000,VEV_4000,3
2,390000,VEV_5300,3
2,390000,VEV_5400,5
2,390000,VEV_5500,5
2,390000,VEV_6000,5
2,390000,VEV_6500,5
2,400000,HYDROGEL_PACK,11
2,400000,VELVETFRUIT_EXTRACT,23
2,400000,VEV_4000,2
2,410000,HYDROGEL_PACK,23
2,410000,VEV_4000,1
2,410000,VEV_5200,3
2,410000,VEV_5300,3
2,410000,VEV_5400,12
2,410000,VEV_5500,12
2,410000,VEV_6000,12
2,410000,VEV_6500,12
2,420000,HYDROGEL_PACK,17
2,420000,VELVETFRUIT_EXTRACT,20
2,420000,VEV_4000,3
2,420000,VEV_5200,5
2,420000,VEV_5300,5
2,420000,VEV_5400,5
2,420000,VEV_5500,5
2,420000,VEV_6000,5
2,420000,VEV_6500,5
2,430000,HYDROGEL_PACK,14
2,430000,VELVETFRUIT_EXTRACT,23
2,430000,VEV_4000,6
2,430000,VEV_5200,2
2,430000,VEV_5300,2
2,430000,VEV_5400,2
2,430000,VEV_5500,2
2,430000,VEV_6000,2
2,430000,VEV_6500,2
2,440000,HYDROGEL_PACK,12
2,440000,VELVETFRUIT_EXTRACT,27
2,440000,VEV_4000,2
2,440000,VEV_5200,4
2,440000,VEV_5400,4
2,440000,VEV_5500,4
2,440000,VEV_6000,4
2,440000,VEV_6500,4
2,450000,HYDROGEL_PACK,13
2,450000,VELVETFRUIT_EXTRACT,13
2,450000,VEV_4000,1
2,450000,VEV_5200,2
2,450000,VEV_5400,2
2,450000,VEV_5500,2
2,450000,VEV_6000,2
2,450000,VEV_6500,2
2,460000,VELVETFRUIT_EXTRACT,41
2,460000,VEV_5300,3
2,460000,VEV_5400,3
2,460000,VEV_5500,3
2,460000,VEV_6000,3
2,460000,VEV_6500,3
2,470000,HYDROGEL_PACK,3
2,470000,VELVETFRUIT_EXTRACT,26
2,480000,HYDROGEL_PACK,14
2,480000,VELVETFRUIT_EXTRACT,27
2,480000,VEV_4000,2
2,480000,VEV_5300,5
2,480000,VEV_5400,5
2,480000,VEV_5500,5
2,480000,VEV_6000,5
2,480000,VEV_6500,5
2,490000,HYDROGEL_PACK,13
2,490000,VELVETFRUIT_EXTRACT,45
2,490000,VEV_4000,5
2,490000,VEV_5400,5
2,490000,VEV_5500,5
2,490000,VEV_6000,5
2,490000,VEV_6500,5
2,500000,HYDROGEL_PACK,11
2,500000,VELVETFRUIT_EXTRACT,17
2,500000,VEV_5300,3
2,500000,VEV_5400,8
2,500000,VEV_5500,8
2,500000,VEV_6000,8
2,500000,VEV_6500,8
2,510000,HYDROGEL_PACK,21
2,510000,VELVETFRUIT_EXTRACT,10
2,510000,VEV_5200,5
2,510000,VEV_5300,5
2,510000,VEV_5400,5
2,510000,VEV_5500,5
2,510000,VEV_6000,5
2,510000,VEV_6500,5
2,520000,HYDROGEL_PACK,8
2,520000,VELVETFRUIT_EXTRACT,23
2,520000,VEV_4000,1
2,530000,HYDROGEL_PACK,11
2,530000,VELVETFRUIT_EXTRACT,13
2,530000,VEV_4000,2
2,540000,HYDROGEL_PACK,28
2,540000,VELVETFRUIT_EXTRACT,53
2,540000,VEV_4000,1
2,540000,VEV_5300,2
2,540000,VEV_6000,2
2,540000,VEV_6500,2
2,550000,HYDROGEL_PACK,12
2,550000,VELVETFRUIT_EXTRACT,46
2,550000,VEV_5300,5
2,550000,VEV_5400,8
2,550000,VEV_5500,8
2,550000,VEV_6000,8
2,550000,VEV_6500,8
2,560000,HYDROGEL_PACK,6
2,560000,VELVETFRUIT_EXTRACT,28
2,560000,VEV_4000,4
2,560000,VEV_5400,2
2,560000,VEV_5500,2
2,560000,VEV_6000,2
2,560000,VEV_6500,2
2,570000,HYDROGEL_PACK,20
2,570000,VELVETFRUIT_EXTRACT,31
2,570000,VEV_4000,5
2,570000,VEV_5400,4
2,570000,VEV_5500,4
2,570000,VEV_6000,4
2,570000,VEV_6500,4
2,580000,HYDROGEL_PACK,27
2,580000,VELVETFRUIT_EXTRACT,14
2,580000,VEV_4000,1
2,580000,VEV_5300,8
2,580000,VEV_5400,8
2,580000,VEV_5500,8
2,580000,VEV_6000,8
2,580000,VEV_6500,8
2,590000,HYDROGEL_PACK,17
2,590000,VELVETFRUIT_EXTRACT,6
2,590000,VEV_4000,1
2,590000,VEV_5400,5
2,590000,VEV_5500,5
2,590000,VEV_6000,5
2,590000,VEV_6500,5
2,600000,HYDROGEL_PACK,11
2,600000,VELVETFRUIT_EXTRACT,10
2,600000,VEV_4000,7
2,600000,VEV_5300,2
2,600000,VEV_5400,2
2,600000,VEV_5500,2
2,600000,VEV_6000,2
2,600000,VEV_6500,2
2,610000,HYDROGEL_PACK,5
2,610000,VELVETFRUIT_EXTRACT,34
2,610000,VEV_4000,3
2,620000,HYDROGEL_PACK,5
2,620000,VELVETFRUIT_EXTRACT,21
2,620000,VEV_4000,9
2,620000,VEV_5400,4
2,620000,VEV_5500,4
2,620000,VEV_6000,4
2,620000,VEV_6500,4
2,630000,HYDROGEL_PACK,16
2,630000,VELVETFRUIT_EXTRACT,5
2,630000,VEV_4000,6
2,640000,HYDROGEL_PACK,6
2,640000,VELVETFRUIT_EXTRACT,11
2,640000,VEV_4000,4
2,640000,VEV_5400,6
2,640000,VEV_5500,6
2,640000,VEV_6000,6
2,640000,VEV_6500,6
2,650000,HYDROGEL_PACK,12
2,650000,VELVETFRUIT_EXTRACT,44
2,650000,VEV_4000,3
2,660000,HYDROGEL_PACK,8
2,660000,VELVETFRUIT_EXTRACT,11
2,660000,VEV_4000,3
2,660000,VEV_5200,2
2,660000,VEV_5300,2
2,660000,VEV_5400,2
2,660000,VEV_5500,2
2,660000,VEV_6000,2
2,660000,VEV_6500,2
2,670000,HYDROGEL_PACK,17
2,670000,VELVETFRUIT_EXTRACT,36
2,670000,VEV_4000,2
2,680000,HYDROGEL_PACK,21
2,680000,VELVETFRUIT_EXTRACT,39
2,680000,VEV_5400,2
2,680000,VEV_5500,2
2,680000,VEV_6000,2
2,680000,VEV_6500,2
2,690000,HYDROGEL_PACK,24
2,690000,VELVETFRUIT_EXTRACT,32
2,690000,VEV_4000,5
2,690000,VEV_5400,5
2,690000,VEV_5500,10
2,690000,VEV_6000,10
2,690000,VEV_6500,10
2,700000,HYDROGEL_PACK,12
2,700000,VELVETFRUIT_EXTRACT,41
2,710000,HYDROGEL_PACK,14
2,710000,VELVETFRUIT_EXTRACT,28
2,710000,VEV_4000,3
2,710000,VEV_5300,3
2,710000,VEV_5400,3
2,710000,VEV_5500,3
2,710000,VEV_6000,3
2,710000,VEV_6500,3
2,720000,HYDROGEL_PACK,6
2,720000,VELVETFRUIT_EXTRACT,23
2,720000,VEV_4000,2
2,720000,VEV_5400,2
2,720000,VEV_5500,2
2,720000,VEV_6000,2
2,720000,VEV_6500,2
2,730000,HYDROGEL_PACK,21
2,730000,VELVETFRUIT_EXTRACT,35
2,730000,VEV_4000,4
2,730000,VEV_5400,4
2,730000,VEV_5500,4
2,730000,VEV_6000,4
2,730000,VEV_6500,4
2,740000,HYDROGEL_PACK,17
2,740000,VELVETFRUIT_EXTRACT,23
2,740000,VEV_4000,1
2,740000,VEV_5300,2
2,740000,VEV_5500,2
2,740000,VEV_6000,2
2,740000,VEV_6500,2
2,750000,HYDROGEL_PACK,24
2,750000,VELVETFRUIT_EXTRACT,20
2,750000,VEV_4000,4
2,760000,HYDROGEL_PACK,10
2,760000,VELVETFRUIT_EXTRACT,23
2,760000,VEV_4000,2
2,760000,VEV_5300,3
2,760000,VEV_5400,8
2,760000,VEV_5500,8
2,760000,VEV_6000,8
2,760000,VEV_6500,8
2,770000,HYDROGEL_PACK,8
2,770000,VELVETFRUIT_EXTRACT,47
2,770000,VEV_4000,2
2,770000,VEV_5300,4
2,770000,VEV_5400,4
2,770000,VEV_5500,4
2,770000,VEV_6000,4
2,770000,VEV_6500,4
2,780000,HYDROGEL_PACK,14
2,780000,VELVETFRUIT_EXTRACT,31
2,790000,HYDROGEL_PACK,6
2,790000,VELVETFRUIT_EXTRACT,43
2,790000,VEV_4000,1
2,790000,VEV_5400,2
2,790000,VEV_5500,2
2,790000,VEV_6000,2
2,790000,VEV_6500,2
2,800000,HYDROGEL_PACK,9
2,800000,VELVETFRUIT_EXTRACT,19
2,800000,VEV_4000,8
2,800000,VEV_5300,4
2,800000,VEV_5400,4
2,800000,VEV_5500,4
2,800000,VEV_6000,4
2,800000,VEV_6500,4
2,810000,HYDROGEL_PACK,6
2,810000,VELVETFRUIT_EXTRACT,37
2,810000,VEV_4000,6
2,820000,HYDROGEL_PACK,9
2,820000,VELVETFRUIT_EXTRACT,42
2,820000,VEV_4000,8
2,820000,VEV_5300,4
2,820000,VEV_5400,6
2,820000,VEV_5500,6
2,820000,VEV_6000,6
2,820000,VEV_6500,6
2,830000,HYDROGEL_PACK,7
2,830000,VELVETFRUIT_EXTRACT,12
2,830000,VEV_4000,2
2,830000,VEV_5300,4
2,830000,VEV_5400,4
2,830000,VEV_5500,4
2,830000,VEV_6000,4
2,830000,VEV_6500,4
2,840000,HYDROGEL_PACK,15
2,840000,VELVETFRUIT_EXTRACT,64
2,850000,HYDROGEL_PACK,6
2,850000,VEV_4000,1
2,860000,HYDROGEL_PACK,35
2,860000,VELVETFRUIT_EXTRACT,22
2,870000,HYDROGEL_PACK,11
2,870000,VELVETFRUIT_EXTRACT,27
2,870000,VEV_4000,3
2,870000,VEV_5200,3
2,870000,VEV_5300,2
2,870000,VEV_5400,5
2,870000,VEV_5500,5
2,870000,VEV_6000,5
2,870000,VEV_6500,5
2,880000,HYDROGEL_PACK,5
2,880000,VELVETFRUIT_EXTRACT,33
2,880000,VEV_4000,5
2,890000,HYDROGEL_PACK,16
2,890000,VELVETFRUIT_EXTRACT,24
2,890000,VEV_4000,2
2,890000,VEV_5300,2
2,890000,VEV_5500,2
2,890000,VEV_6000,2
2,890000,VEV_6500,2
2,900000,HYDROGEL_PACK,9
2,900000,VELVETFRUIT_EXTRACT,44
2,910000,HYDROGEL_PACK,7
2,910000,VELVETFRUIT_EXTRACT,46
2,910000,VEV_4000,2
2,910000,VEV_5500,4
2,910000,VEV_6000,4
2,910000,VEV_6500,4
2,920000,HYDROGEL_PACK,25
2,920000,VELVETFRUIT_EXTRACT,28
2,920000,VEV_4000,2
2,920000,VEV_5500,5
2,920000,VEV_6000,5
2,920000,VEV_6500,5
2,930000,HYDROGEL_PACK,3
2,930000,VELVETFRUIT_EXTRACT,29
2,930000,VEV_5400,5
2,930000,VEV_5500,5
2,930000,VEV_6000,5
2,930000,VEV_6500,5
2,940000,HYDROGEL_PACK,32
2,940000,VELVETFRUIT_EXTRACT,44
2,940000,VEV_5300,5
2,940000,VEV_5400,5
2,940000,VEV_5500,9
2,940000,VEV_6000,9
2,940000,VEV_6500,9
2,950000,HYDROGEL_PACK,4
2,950000,VELVETFRUIT_EXTRACT,36
2,960000,HYDROGEL_PACK,20
2,960000,VELVETFRUIT_EXTRACT,26
2,960000,VEV_4000,6
2,970000,HYDROGEL_PACK,12
2,970000,VELVETFRUIT_EXTRACT,42
2,970000,VEV_4000,3
2,970000,VEV_5300,8
2,970000,VEV_5500,8
